,Enhancer_region,Gene
18891,chr13-83884683-83885582,Dhrs2
18892,chr13-83884683-83885582,Dhrs4
18893,chr13-83884683-83885582,Carmil3
18894,chr13-83884683-83885582,Cpne6
18895,chr13-83884683-83885582,Gm10876
18896,chr13-83884683-83885582,Pck2
18897,chr13-83884683-83885582,A730061H03Rik
18898,chr13-83884683-83885582,Dcaf11
18899,chr13-83884683-83885582,Gm15932
18900,chr13-83884683-83885582,Fitm1
18901,chr13-83884683-83885582,Psme1
18902,chr13-83884683-83885582,Emc9
18903,chr13-83884683-83885582,Psme2
18904,chr13-83884683-83885582,Rnf31
18905,chr13-83884683-83885582,Irf9
18906,chr13-83884683-83885582,Rec8
18907,chr13-83884683-83885582,Ipo4
18908,chr13-83884683-83885582,Tm9sf1
18909,chr13-83884683-83885582,Gm49747
18910,chr13-83884683-83885582,Tssk4
18911,chr13-83884683-83885582,Mdp1
18912,chr13-83884683-83885582,Nedd8
18913,chr13-83884683-83885582,Gmpr2
18914,chr13-83884683-83885582,Tinf2
18915,chr13-83884683-83885582,Gm49067
18916,chr13-83884683-83885582,Tgm1
18917,chr13-83884683-83885582,Rabggta
18918,chr13-83884683-83885582,Dhrs1
18919,chr13-83884683-83885582,Nop9
18920,chr13-83884683-83885582,Cideb
18921,chr13-83884683-83885582,Ltb4r2
18922,chr13-83884683-83885582,Ltb4r1
18923,chr13-83884683-83885582,Adcy4
18924,chr13-83884683-83885582,Ripk3
18925,chr13-83884683-83885582,Nfatc4
18926,chr13-83884683-83885582,Nynrin
18927,chr13-83884683-83885582,Cbln3
18928,chr13-83884683-83885582,Khnyn
18929,chr13-83884683-83885582,Sdr39u1
18930,chr13-83884683-83885582,Gm4022
18931,chr13-83884683-83885582,Gzmc
18932,chr13-83884683-83885582,Atp12a
18933,chr13-83884683-83885582,Gm10873
18934,chr13-83884683-83885582,Rnf17
18935,chr13-83884683-83885582,Cenpj
18936,chr13-83884683-83885582,Parp4
18937,chr13-83884683-83885582,Gm16573
18938,chr13-83884683-83885582,Mphosph8
18939,chr13-83884683-83885582,Gm16973
18940,chr13-83884683-83885582,Pspc1
18941,chr13-83884683-83885582,Zmym5
18942,chr13-83884683-83885582,2410022M11Rik
18943,chr13-83884683-83885582,Zmym2
18944,chr13-83884683-83885582,Gja3
18945,chr13-83884683-83885582,Gjb2
18946,chr13-83884683-83885582,Gm4491
18947,chr13-83884683-83885582,Gjb6
18948,chr13-83884683-83885582,Cryl1
18949,chr13-83884683-83885582,Ift88
18950,chr13-83884683-83885582,Ift88os
18951,chr13-83884683-83885582,Il17d
18952,chr13-83884683-83885582,Eef1akmt1
18953,chr13-83884683-83885582,1700039M10Rik
18954,chr13-83884683-83885582,Xpo4
18955,chr13-83884683-83885582,Lats2
18956,chr13-83884683-83885582,Sap18
18957,chr13-83884683-83885582,Ska3
18958,chr13-83884683-83885582,Mrpl57
18959,chr13-83884683-83885582,Zdhhc20
18960,chr13-83884683-83885582,Micu2
18961,chr13-83884683-83885582,3110083C13Rik
18962,chr13-83884683-83885582,Fgf9
18963,chr13-83884683-83885582,Gm33321
18964,chr13-83884683-83885582,Gm33472
18965,chr13-83884683-83885582,Gm41162
18966,chr13-83884683-83885582,Gm5142
18967,chr13-83884683-83885582,Rcbtb1
18968,chr13-83884683-83885582,Phf11a
18969,chr13-83884683-83885582,Phf11b
18970,chr13-83884683-83885582,Phf11c
18971,chr13-83884683-83885582,Setdb2
18972,chr13-83884683-83885582,Cab39l
18973,chr13-83884683-83885582,Cdadc1
18974,chr13-83884683-83885582,Shisa2
18975,chr13-83884683-83885582,Atp8a2
18976,chr13-83884683-83885582,4930563I02Rik
18977,chr13-83884683-83885582,Gm49336
18978,chr13-83884683-83885582,Mtmr6
18979,chr13-83884683-83885582,Amer2
18980,chr13-83884683-83885582,Gm29266
18981,chr13-83884683-83885582,Spata13
18982,chr13-83884683-83885582,C1qtnf9
18983,chr13-83884683-83885582,Mipep
18984,chr13-83884683-83885582,Tnfrsf19
18985,chr13-83884683-83885582,Gm41168
18986,chr13-83884683-83885582,Sacs
18987,chr13-83884683-83885582,Sgcg
18988,chr13-83884683-83885582,1700109G14Rik
18989,chr13-83884683-83885582,Arl11
18990,chr13-83884683-83885582,Ebpl
18991,chr13-83884683-83885582,Kpna3
18992,chr13-83884683-83885582,4930556J02Rik
18993,chr13-83884683-83885582,Spryd7
18994,chr13-83884683-83885582,Trim13
18995,chr13-83884683-83885582,Dleu2
18996,chr13-83884683-83885582,Kcnrg
18997,chr13-83884683-83885582,Gm27010
18998,chr13-83884683-83885582,Gm26916
18999,chr13-83884683-83885582,Gm27017
19000,chr13-83884683-83885582,Gm35419
19001,chr13-83884683-83885582,Gm26969
19002,chr13-83884683-83885582,Dleu7
19003,chr13-83884683-83885582,Rnaseh2b
19004,chr13-83884683-83885582,Gucy1b2
19005,chr13-83884683-83885582,Gm4131
19006,chr13-83884683-83885582,Fam124a
19007,chr13-83884683-83885582,Serpine3
19008,chr13-83884683-83885582,Ints6
19009,chr13-83884683-83885582,Wdfy2
19010,chr13-83884683-83885582,Defb48
19011,chr13-83884683-83885582,Defb30
19012,chr13-83884683-83885582,Defb42
19013,chr13-83884683-83885582,Ctsb
19014,chr13-83884683-83885582,Fdft1
19015,chr13-83884683-83885582,Neil2
19016,chr13-83884683-83885582,Gata4
19017,chr13-83884683-83885582,Gm49390
19018,chr13-83884683-83885582,Gm5463
19019,chr13-83884683-83885582,Blk
19020,chr13-83884683-83885582,Fam167a
19021,chr13-83884683-83885582,Tdh
19022,chr13-83884683-83885582,Gm17232
19023,chr13-83884683-83885582,Mtmr9
19024,chr13-83884683-83885582,Gm15918
19025,chr13-83884683-83885582,Xkr6
19026,chr13-83884683-83885582,Pinx1
19027,chr13-83884683-83885582,Sox7
19028,chr13-83884683-83885582,Rp1l1
19029,chr13-83884683-83885582,Prss55
19030,chr13-83884683-83885582,4930471C04Rik
19031,chr13-83884683-83885582,Prss52
19032,chr13-83884683-83885582,Gm17116
19033,chr13-83884683-83885582,9630015K15Rik
19034,chr13-83884683-83885582,Msra
19035,chr13-83884683-83885582,Gm47202
19036,chr13-83884683-83885582,Mir124a-1hg
19037,chr13-83884683-83885582,Kif13b
19038,chr13-83884683-83885582,Hmbox1
19039,chr13-83884683-83885582,Ints9
19040,chr13-83884683-83885582,Extl3
19041,chr13-83884683-83885582,Gm30008
19042,chr13-83884683-83885582,Gm41177
19043,chr13-83884683-83885582,Fzd3
19044,chr13-83884683-83885582,Fbxo16
19045,chr13-83884683-83885582,Gm48433
19046,chr13-83884683-83885582,Gm48449
19047,chr13-83884683-83885582,Zfp395
19048,chr13-83884683-83885582,Pnoc
19049,chr13-83884683-83885582,Elp3
19050,chr13-83884683-83885582,Nuggc
19051,chr13-83884683-83885582,Scara5
19052,chr13-83884683-83885582,Pbk
19053,chr13-83884683-83885582,Esco2
19054,chr13-83884683-83885582,Ccdc25
19055,chr13-83884683-83885582,Scara3
19056,chr13-83884683-83885582,Clu
19057,chr13-83884683-83885582,Gulo
19058,chr13-83884683-83885582,Adam2
19059,chr13-83884683-83885582,Ephx2
19060,chr13-83884683-83885582,Chrna2
19061,chr13-83884683-83885582,Ptk2b
19062,chr13-83884683-83885582,1700001G11Rik
19063,chr13-83884683-83885582,Trim35
19064,chr13-83884683-83885582,Stmn4
19065,chr13-83884683-83885582,Adra1a
19066,chr13-83884683-83885582,Gm10032
19067,chr13-83884683-83885582,Dpysl2
19068,chr13-83884683-83885582,Gm5464
19069,chr13-83884683-83885582,Pnma2
19070,chr13-83884683-83885582,Bnip3l
19071,chr13-83884683-83885582,Ppp2r2a
19072,chr13-83884683-83885582,Ebf2
19073,chr13-83884683-83885582,4930438E09Rik
19074,chr13-83884683-83885582,Gm20667
19075,chr13-83884683-83885582,Cdca2
19076,chr13-83884683-83885582,Kctd9
19077,chr13-83884683-83885582,Gnrh1
19078,chr13-83884683-83885582,Dock5
19079,chr13-83884683-83885582,Nefm
19080,chr13-83884683-83885582,Nefl
19081,chr13-83884683-83885582,Gm31227
19082,chr13-83884683-83885582,Adam7
19083,chr13-83884683-83885582,Adam28
19084,chr13-83884683-83885582,Gm41192
19085,chr13-83884683-83885582,Stc1
19086,chr13-83884683-83885582,Nkx3-1
19087,chr13-83884683-83885582,Slc25a37
19088,chr13-83884683-83885582,Gm16677
19089,chr13-83884683-83885582,Loxl2
19090,chr13-83884683-83885582,R3hcc1
19091,chr13-83884683-83885582,Chmp7
19092,chr13-83884683-83885582,Tnfrsf10b
19093,chr13-83884683-83885582,Rhobtb2
19094,chr13-83884683-83885582,Pebp4
19095,chr13-83884683-83885582,Gm33524
19096,chr13-83884683-83885582,Egr3
19097,chr13-83884683-83885582,Bin3
19098,chr13-83884683-83885582,Ccar2
19099,chr13-83884683-83885582,9930012K11Rik
19100,chr13-83884683-83885582,Pdlim2
19101,chr13-83884683-83885582,Sorbs3
19102,chr13-83884683-83885582,Gm49417
19103,chr13-83884683-83885582,Ppp3cc
19104,chr13-83884683-83885582,Slc39a14
19105,chr13-83884683-83885582,Piwil2
19106,chr13-83884683-83885582,Polr3d
19107,chr13-83884683-83885582,Phyhip
19108,chr13-83884683-83885582,Bmp1
19109,chr13-83884683-83885582,Sftpc
19110,chr13-83884683-83885582,Lgi3
19111,chr13-83884683-83885582,Reep4
19112,chr13-83884683-83885582,Hr
19113,chr13-83884683-83885582,Nudt18
19114,chr13-83884683-83885582,Fam160b2
19115,chr13-83884683-83885582,Dmtn
19116,chr13-83884683-83885582,Fgf17
19117,chr13-83884683-83885582,Npm2
19118,chr13-83884683-83885582,Xpo7
19119,chr13-83884683-83885582,Dok2
19120,chr13-83884683-83885582,Gfra2
19121,chr13-83884683-83885582,Gm49289
19122,chr13-83884683-83885582,Gm4251
19123,chr13-83884683-83885582,4930434J06Rik
19124,chr13-83884683-83885582,Fndc3a
19125,chr13-83884683-83885582,Gm16549
19126,chr13-83884683-83885582,Gm41206
19127,chr13-83884683-83885582,Cysltr2
19128,chr13-83884683-83885582,Rcbtb2
19129,chr13-83884683-83885582,Gm17233
19130,chr13-83884683-83885582,Rb1
19131,chr13-83884683-83885582,Lpar6
19132,chr13-83884683-83885582,Itm2b
19133,chr13-83884683-83885582,Med4
19134,chr13-83884683-83885582,Nudt15
19135,chr13-83884683-83885582,Sucla2
19136,chr13-83884683-83885582,Gm21750
19137,chr13-83884683-83885582,Gm49165
19138,chr13-83884683-83885582,Gm49164
19139,chr13-83884683-83885582,Gm49171
19140,chr13-83884683-83885582,Htr2a
19141,chr13-83884683-83885582,Esd
19142,chr13-83884683-83885582,Lrch1
19143,chr13-83884683-83885582,Gm10847
19144,chr13-83884683-83885582,Gm4278
19145,chr13-83884683-83885582,Rubcnl
19146,chr13-83884683-83885582,Lrrc63
19147,chr13-83884683-83885582,Lcp1
19148,chr13-83884683-83885582,Cpb2
19149,chr13-83884683-83885582,Zc3h13
19150,chr13-83884683-83885582,Gm49200
19151,chr13-83884683-83885582,Siah3
19152,chr13-83884683-83885582,Erich6b
19153,chr13-83884683-83885582,Cog3
19154,chr13-83884683-83885582,Slc25a30
19155,chr13-83884683-83885582,Gm4285
19156,chr13-83884683-83885582,Tpt1
19157,chr13-83884683-83885582,Gtf2f2
19158,chr13-83884683-83885582,Kctd4
19159,chr13-83884683-83885582,Gpalpp1
19160,chr13-83884683-83885582,Nufip1
19161,chr13-83884683-83885582,Tsc22d1
19162,chr13-83884683-83885582,Serp2
19163,chr13-83884683-83885582,1700108F19Rik
19164,chr13-83884683-83885582,4930431P22Rik
19165,chr13-83884683-83885582,Gm30246
19166,chr13-83884683-83885582,Gm48968
19167,chr13-83884683-83885582,Gm48969
19168,chr13-83884683-83885582,Lacc1
19169,chr13-83884683-83885582,Ccdc122
19170,chr13-83884683-83885582,Enox1
19171,chr13-83884683-83885582,Gm49002
19172,chr13-83884683-83885582,Gm6994
19173,chr13-83884683-83885582,Gm49003
19174,chr13-83884683-83885582,Gm30467
19175,chr13-83884683-83885582,Dnajc15
19176,chr13-83884683-83885582,Epsti1
19177,chr13-83884683-83885582,Fam216b
19178,chr13-83884683-83885582,Tnfsf11
19179,chr13-83884683-83885582,Akap11
19180,chr13-83884683-83885582,Dgkh
19181,chr13-83884683-83885582,Vwa8
19182,chr13-83884683-83885582,Gm49016
19183,chr13-83884683-83885582,Gm49015
19184,chr13-83884683-83885582,Gm4632
19185,chr13-83884683-83885582,Zfp957
19186,chr13-83884683-83885582,Rgcc
19187,chr13-83884683-83885582,Naa16
19188,chr13-83884683-83885582,Mtrf1
19189,chr13-83884683-83885582,Kbtbd7
19190,chr13-83884683-83885582,Kbtbd6
19191,chr13-83884683-83885582,Wbp4
19192,chr13-83884683-83885582,Elf1
19193,chr13-83884683-83885582,Sugt1
19194,chr13-83884683-83885582,Cnmd
19195,chr13-83884683-83885582,Gm49042
19196,chr13-83884683-83885582,4930452G13Rik
19197,chr13-83884683-83885582,Pcdh8
19198,chr13-83884683-83885582,Gm9748
19199,chr13-83884683-83885582,Gm6999
19200,chr13-83884683-83885582,Gm10845
19201,chr13-83884683-83885582,Gm49542
19202,chr13-83884683-83885582,Olfm4
19203,chr13-83884683-83885582,Gm49046
19204,chr13-83884683-83885582,Gm32455
19205,chr13-83884683-83885582,Pcdh17
19206,chr13-83884683-83885582,9630013A20Rik
19207,chr13-83884683-83885582,4930529K09Rik
19208,chr13-83884683-83885582,Gm32815
19209,chr13-83884683-83885582,Gm32913
19210,chr13-83884683-83885582,Diaph3
19211,chr13-83884683-83885582,Tdrd3
19212,chr13-83884683-83885582,Gm33203
19213,chr13-83884683-83885582,Pcdh20
19214,chr13-83884683-83885582,Gm41225
19215,chr13-83884683-83885582,4930474H20Rik
19216,chr13-83884683-83885582,Gm33246
19217,chr13-83884683-83885582,4930433E05Rik
19218,chr13-83884683-83885582,Pcdh9
19219,chr13-83884683-83885582,Klhl1
19220,chr13-83884683-83885582,Gm33525
19221,chr13-83884683-83885582,Dach1
19222,chr13-83884683-83885582,Gm49018
19223,chr13-83884683-83885582,Rpl36a-ps1
19224,chr13-83884683-83885582,Mzt1
19225,chr13-83884683-83885582,Bora
19226,chr13-83884683-83885582,Dis3
19227,chr13-83884683-83885582,Pibf1
19228,chr13-83884683-83885582,Klf5
19229,chr13-83884683-83885582,Gm41230
19230,chr13-83884683-83885582,Klf12
19231,chr13-83884683-83885582,4930517O19Rik
19232,chr13-83884683-83885582,Gm41231
19233,chr13-83884683-83885582,6330576A10Rik
19234,chr13-83884683-83885582,Tbc1d4
19235,chr13-83884683-83885582,Commd6
19236,chr13-83884683-83885582,Uchl3
19237,chr13-83884683-83885582,Gm9922
19238,chr13-83884683-83885582,Lmo7
19239,chr13-83884683-83885582,Gm34589
19240,chr13-83884683-83885582,Kctd12
19241,chr13-83884683-83885582,4933432I03Rik
19242,chr13-83884683-83885582,Gm34643
19243,chr13-83884683-83885582,Cln5
19244,chr13-83884683-83885582,Fbxl3
19245,chr13-83884683-83885582,Mycbp2
19246,chr13-83884683-83885582,1700087I21Rik
19247,chr13-83884683-83885582,Gm34907
19248,chr13-83884683-83885582,Scel
19249,chr13-83884683-83885582,Slain1
19250,chr13-83884683-83885582,Slain1os
19251,chr13-83884683-83885582,Ednrb
19252,chr13-83884683-83885582,4930432J09Rik
19253,chr13-83884683-83885582,D130079A08Rik
19254,chr13-83884683-83885582,Pou4f1
19255,chr13-83884683-83885582,Rnf219
19256,chr13-83884683-83885582,D130009I18Rik
19257,chr13-83884683-83885582,Rbm26
19258,chr13-83884683-83885582,Gm17066
19259,chr13-83884683-83885582,Ndfip2
19260,chr13-83884683-83885582,5430440P10Rik
19261,chr13-83884683-83885582,4930449E01Rik
19262,chr13-83884683-83885582,Gm35909
19263,chr13-83884683-83885582,9330188P03Rik
19264,chr13-83884683-83885582,Gm6145
19265,chr13-83884683-83885582,Gm10076
19266,chr13-83884683-83885582,Gm48970
19267,chr13-83884683-83885582,Spry2
19268,chr13-83884683-83885582,1700128A07Rik
19269,chr13-83884683-83885582,Gm48977
19270,chr13-83884683-83885582,Slitrk1
19271,chr13-83884683-83885582,Slitrk6
19272,chr13-83884683-83885582,Gm48992
19273,chr13-83884683-83885582,Slitrk5
19274,chr13-83884683-83885582,Tpm3-rs7
19275,chr13-83884683-83885582,4930524C18Rik
19276,chr13-83884683-83885582,Mir17hg
19277,chr13-83884683-83885582,Gpc5
19278,chr13-83884683-83885582,4930505G20Rik
19279,chr13-83884683-83885582,Gm20713
19280,chr13-83884683-83885582,Gpc6
19281,chr13-83884683-83885582,Dct
19282,chr13-83884683-83885582,4930435M08Rik
19283,chr13-83884683-83885582,Tgds
19284,chr13-83884683-83885582,Gpr180
19285,chr13-83884683-83885582,Sox21
19286,chr13-83884683-83885582,Gm4675
19287,chr13-83884683-83885582,1700044C05Rik
19288,chr13-83884683-83885582,Abcc4
19289,chr13-83884683-83885582,Cldn10
19290,chr13-83884683-83885582,Dzip1
19291,chr13-83884683-83885582,Gm49179
19292,chr13-83884683-83885582,Dnajc3
19293,chr13-83884683-83885582,Gm49768
19294,chr13-83884683-83885582,Uggt2
19295,chr13-83884683-83885582,Gm16835
19296,chr13-83884683-83885582,Hs6st3
19297,chr13-83884683-83885582,1700006F04Rik
19298,chr13-83884683-83885582,4930404K13Rik
19299,chr13-83884683-83885582,Gm4681
19300,chr13-83884683-83885582,Mbnl2
19301,chr13-83884683-83885582,Gm26679
19302,chr13-83884683-83885582,Rap2a
19303,chr13-83884683-83885582,Gm49008
19304,chr13-83884683-83885582,Ipo5
19305,chr13-83884683-83885582,Farp1
19306,chr13-83884683-83885582,B930095G15Rik
19307,chr13-83884683-83885582,Stk24
19308,chr13-83884683-83885582,Slc15a1
19309,chr13-83884683-83885582,Gm49035
19310,chr13-83884683-83885582,Dock9
19311,chr13-83884683-83885582,1810041H14Rik
19312,chr13-83884683-83885582,Ubac2
19313,chr13-83884683-83885582,Gpr18
19314,chr13-83884683-83885582,Gpr183
19315,chr13-83884683-83885582,Gm49236
19316,chr13-83884683-83885582,A330035P11Rik
19317,chr13-83884683-83885582,Tm9sf2
19318,chr13-83884683-83885582,Clybl
19319,chr13-83884683-83885582,1700108J01Rik
19320,chr13-83884683-83885582,Gm5089
19321,chr13-83884683-83885582,Gm5089.1
19322,chr13-83884683-83885582,Zic5
19323,chr13-83884683-83885582,2610035F20Rik
19324,chr13-83884683-83885582,Zic2
19325,chr13-83884683-83885582,Gm10837
19326,chr13-83884683-83885582,Pcca
19327,chr13-83884683-83885582,Ggact
19328,chr13-83884683-83885582,4930594M22Rik
19329,chr13-83884683-83885582,Tmtc4
19330,chr13-83884683-83885582,4930594M22Rik.1
19331,chr13-83884683-83885582,Gm33906
19332,chr13-83884683-83885582,Nalcn
19333,chr13-83884683-83885582,Itgbl1
19334,chr13-83884683-83885582,Fgf14
19335,chr13-83884683-83885582,Gm28932
19336,chr13-83884683-83885582,1700024B18Rik
19337,chr13-83884683-83885582,Gm49231
19338,chr13-83884683-83885582,Selenop
19339,chr13-83884683-83885582,Ccdc152
19340,chr13-83884683-83885582,Ghr
19341,chr13-83884683-83885582,Fbxo4
19342,chr13-83884683-83885582,AW549877
19343,chr13-83884683-83885582,Gm2093
19344,chr13-83884683-83885582,BC037032
19345,chr13-83884683-83885582,Oxct1
19346,chr13-83884683-83885582,Gm15632
19347,chr13-83884683-83885582,Plcxd3
19348,chr13-83884683-83885582,C6
19349,chr13-83884683-83885582,Mroh2b
19350,chr13-83884683-83885582,C7
19351,chr13-83884683-83885582,Card6
19352,chr13-83884683-83885582,Rpl37
19353,chr13-83884683-83885582,Prkaa1
19354,chr13-83884683-83885582,Gm15938
19355,chr13-83884683-83885582,Ttc33
19356,chr13-83884683-83885582,Ptger4
19357,chr13-83884683-83885582,Dab2
19358,chr13-83884683-83885582,C9
19359,chr13-83884683-83885582,Fyb
19360,chr13-83884683-83885582,Gm2245
19361,chr13-83884683-83885582,Rictor
19362,chr13-83884683-83885582,Osmr
19363,chr13-83884683-83885582,Lifr
19364,chr13-83884683-83885582,Egflam
19365,chr13-83884683-83885582,Gm49207
19366,chr13-83884683-83885582,Gdnf
19367,chr13-83884683-83885582,Wdr70
19368,chr13-83884683-83885582,Nup155
19369,chr13-83884683-83885582,Cplane1
19370,chr13-83884683-83885582,Nipbl
19371,chr13-83884683-83885582,Gm49247
19372,chr13-83884683-83885582,Gm31282
19373,chr13-83884683-83885582,Gm49249
19374,chr13-83884683-83885582,Slc1a3
19375,chr13-83884683-83885582,Ranbp3l
19376,chr13-83884683-83885582,Nadk2
19377,chr13-83884683-83885582,Skp2
19378,chr13-83884683-83885582,Lmbrd2
19379,chr13-83884683-83885582,Ugt3a1
19380,chr13-83884683-83885582,Ugt3a2
19381,chr13-83884683-83885582,Capsl
19382,chr13-83884683-83885582,Il7r
19383,chr13-83884683-83885582,Spef2
19384,chr13-83884683-83885582,Prlr
19385,chr13-83884683-83885582,Agxt2
19386,chr13-83884683-83885582,Dnajc21
19387,chr13-83884683-83885582,Brix1
19388,chr13-83884683-83885582,Rad1
19389,chr13-83884683-83885582,Ttc23l
19390,chr13-83884683-83885582,Rai14
19391,chr13-83884683-83885582,Gm10389
19392,chr13-83884683-83885582,4930556M19Rik
19393,chr13-83884683-83885582,C1qtnf3
19394,chr13-83884683-83885582,Amacr
19395,chr13-83884683-83885582,Slc45a2
19396,chr13-83884683-83885582,Rxfp3
19397,chr13-83884683-83885582,Adamts12
19398,chr13-83884683-83885582,Tars
19399,chr13-83884683-83885582,Gm41271
19400,chr13-83884683-83885582,Npr3
19401,chr13-83884683-83885582,Gm5144
19402,chr13-83884683-83885582,1700047G03Rik
